Loyalty#,Province or State,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,Tenure,TotalFlights,TotalFlightsWithCompanions,TotalPointsAccumulated,TotalPointsRedeemed,RedeemRatio,Flights_January,Flights_February,Flights_March,Flights_April,Flights_May,Flights_June,Flights_July,Flights_August,Flights_September,Flights_October,Flights_November,Flights_December,Flights_2019,Flights_2020,Flights_2021
918276,Quebec,male,Bachelor,Rural,71661.0,Married,Star,2021-12-14,,5206.03,Standard,True,0.0,224,89,45292.73,0.0,0.0,7,20,4,38,15,31,13,28,18,8,24,18,59,69,96
776399,Manitoba,female,High School or Below,Urban,28513.0,Married,Star,2021-12-14,,15114.4,Standard,True,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191780,Manitoba,male,High School or Below,Rural,17308.0,Married,Nova,2021-12-13,,3034.77,Standard,True,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186020,Ontario,male,Bachelor,Suburban,64125.0,Married,Nova,2021-12-13,,8646.5,Standard,True,0.0,174,47,38887.7,8504.0,0.21868097110397378,8,6,29,7,3,35,15,10,28,11,5,17,54,67,53
921903,Quebec,male,Doctor,Urban,22978.0,Married,Nova,2021-12-13,,14941.9,Standard,True,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382971,Quebec,male,Bachelor,Urban,39034.0,Married,Star,2021-12-13,,19190.32,Standard,True,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120613,Quebec,female,College,Rural,53005.0,Single,Star,2021-12-12,,4466.1,Standard,True,0.1,134,36,29153.059999999998,18288.0,0.6273097918366032,10,5,20,9,15,1,0,11,9,0,33,21,33,42,59
969800,Yukon,female,Bachelor,Rural,63354.0,Single,Aurora,2021-12-12,,8343.41,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524951,Ontario,female,Bachelor,Suburban,60145.0,Single,Aurora,2021-12-12,,10272.61,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605768,Quebec,male,Bachelor,Rural,37282.0,Married,Aurora,2021-12-12,,25169.19,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138449,Ontario,male,Bachelor,Urban,21342.0,Married,Nova,2021-12-12,,4949.8,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659454,Saskatchewan,male,College,Urban,60103.0,Married,Nova,2021-12-12,,5181.05,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916713,Ontario,female,Bachelor,Suburban,40783.0,Married,Nova,2021-12-12,,5285.12,Standard,True,0.1,234,37,36419.42,8700.0,0.23888354070438245,32,15,15,9,11,16,39,20,24,22,9,22,84,99,51
381471,Quebec,female,Bachelor,Suburban,67134.0,Married,Nova,2021-12-12,,10339.6,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767456,New Brunswick,female,College,Suburban,41877.4,Single,Star,2021-12-12,,5039.39,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419491,Ontario,male,Bachelor,Rural,57709.0,Married,Star,2021-12-12,,5073.28,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277370,Nova Scotia,male,Bachelor,Suburban,63483.0,Married,Star,2021-12-12,,6633.14,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787911,British Columbia,male,College,Suburban,57493.8,Single,Star,2021-12-12,,6874.85,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633339,Quebec,male,College,Urban,55246.4,Single,Star,2021-12-12,,7754.67,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350486,New Brunswick,male,Bachelor,Rural,49889.0,Married,Star,2021-12-12,,32861.26,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967233,Alberta,male,Bachelor,Suburban,38893.0,Single,Aurora,2021-12-11,,8105.91,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891233,Ontario,male,Bachelor,Suburban,92801.0,Married,Nova,2021-12-11,,4048.16,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363483,Ontario,female,Bachelor,Rural,96021.0,Married,Nova,2021-12-11,,5508.32,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236794,Ontario,female,College,Suburban,59850.0,Married,Nova,2021-12-11,,6625.47,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359138,Ontario,male,Bachelor,Urban,59847.0,Married,Nova,2021-12-11,,7596.29,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177199,Ontario,female,Bachelor,Rural,58718.0,Single,Nova,2021-12-11,,8906.99,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112632,Quebec,male,College,Suburban,45433.2,Married,Nova,2021-12-11,,9006.6,Standard,True,0.1,218,46,29241.92,10744.5,0.36743483328044124,1,11,0,22,0,40,44,12,30,10,26,22,61,71,86
992542,Ontario,female,Bachelor,Urban,49746.0,Single,Star,2021-12-11,,2369.37,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648286,Quebec,female,Doctor,Rural,19112.0,Married,Star,2021-12-11,,2399.05,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764544,British Columbia,male,High School or Below,Suburban,12153.0,Single,Star,2021-12-11,,4861.49,Standard,True,0.1,168,31,37285.35,16232.1,0.4353479315602509,18,21,44,20,0,0,17,12,4,0,13,19,60,70,38
428590,British Columbia,female,Bachelor,Urban,20976.0,Married,Aurora,2021-12-10,,5012.18,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276484,Ontario,male,College,Rural,38488.2,Married,Aurora,2021-12-10,,14962.37,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499583,Nova Scotia,male,Bachelor,Rural,87455.0,Divorced,Nova,2021-12-10,,2853.6,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545889,British Columbia,male,Bachelor,Suburban,50854.0,Divorced,Nova,2021-12-10,,11516.41,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552568,Ontario,female,Bachelor,Urban,36537.0,Single,Nova,2021-12-10,,23515.85,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763806,Ontario,male,Master,Rural,27972.0,Married,Star,2021-12-10,,2227.07,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639346,Quebec,male,College,Urban,64565.0,Married,Star,2021-12-10,,2482.92,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882874,Ontario,female,Bachelor,Urban,29590.0,Married,Star,2021-12-10,,2599.31,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878929,Ontario,female,College,Urban,60277.8,Married,Aurora,2021-12-09,,9048.98,Standard,True,0.1,170,13,30172.86,11639.7,0.3857672093397842,15,0,26,14,0,37,5,7,28,26,12,0,59,70,41
880402,Alberta,male,Bachelor,Urban,41520.0,Married,Aurora,2021-12-09,,32269.85,Standard,True,0.1,151,36,34599.28,5669.6,0.1638646815771889,12,11,14,3,3,40,19,6,11,28,1,3,37,46,68
813739,Manitoba,male,Master,Suburban,23376.0,Divorced,Nova,2021-12-09,,2867.31,Standard,True,0.1,164,15,44573.53,5919.0,0.13279181612943827,16,10,27,17,11,1,10,20,14,1,17,20,43,56,65
121068,British Columbia,female,Bachelor,Rural,57693.0,Divorced,Nova,2021-12-09,,5979.72,Standard,True,0.1,208,56,43453.03,26775.4,0.6161917822531594,24,1,15,15,0,7,38,43,20,7,8,30,74,87,47
595775,New Brunswick,male,High School or Below,Suburban,22981.0,Single,Star,2021-12-09,,2393.12,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382983,Ontario,male,Bachelor,Rural,76310.0,Married,Star,2021-12-09,,2701.49,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858814,Ontario,male,Master,Rural,17622.0,Divorced,Star,2021-12-09,,4458.11,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154172,British Columbia,male,Doctor,Suburban,23815.0,Married,Star,2021-12-09,,8257.67,Standard,True,0.1,191,46,36173.47,31394.8,0.8678957257901992,11,3,25,13,38,18,20,14,19,11,5,14,49,58,84
272686,Saskatchewan,male,Bachelor,Urban,85956.0,Married,Aurora,2021-12-08,,5846.11,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896592,Quebec,female,Master,Urban,12201.0,Divorced,Aurora,2021-12-08,,6071.91,Standard,True,0.1,219,55,45281.08,15885.900000000001,0.3508286463132063,23,19,25,5,4,8,47,18,25,8,32,5,58,69,92
375371,British Columbia,female,Bachelor,Rural,43000.0,Married,Aurora,2021-12-08,,21886.2,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169247,Nova Scotia,female,Bachelor,Rural,31433.0,Married,Nova,2021-12-08,,32021.4,Standard,True,0.1,187,70,33081.51,11479.2,0.34699746172408696,9,23,7,0,14,19,26,28,11,8,5,37,54,64,69
828884,Ontario,female,Master,Suburban,19581.0,Single,Star,2021-12-08,,2342.01,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405740,Ontario,female,Bachelor,Suburban,85896.0,Married,Star,2021-12-08,,5638.15,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197063,Nova Scotia,female,Bachelor,Suburban,59630.0,Married,Star,2021-12-08,,7329.78,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801953,Manitoba,female,Bachelor,Urban,72667.0,Married,Aurora,2021-12-07,,6395.35,Standard,True,0.1,204,30,43213.58,0.0,0.0,0,20,13,13,8,31,13,7,34,19,11,35,60,71,73
594200,Ontario,female,College,Rural,43312.4,Married,Aurora,2021-12-07,,15563.37,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491495,Quebec,male,Bachelor,Rural,37399.0,Married,Nova,2021-12-07,,9199.39,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809301,British Columbia,male,Bachelor,Suburban,99654.0,Married,Nova,2021-12-07,,9863.5,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255019,British Columbia,male,College,Urban,33012.0,Married,Star,2021-12-07,,2417.76,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975949,British Columbia,male,Bachelor,Rural,29500.0,Divorced,Star,2021-12-07,,2573.72,Standard,True,0.1,189,19,35400.16,0.0,0.0,6,2,24,0,0,20,26,44,13,9,17,28,50,60,79
144565,British Columbia,female,High School or Below,Rural,26660.0,Married,Star,2021-12-07,,4892.42,Standard,True,0.1,177,46,38909.409999999996,24460.6,0.6286551248142802,20,10,3,18,11,38,30,14,2,3,14,14,53,64,60
402624,British Columbia,female,College,Rural,75937.2,Divorced,Star,2021-12-07,,5637.74,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573347,Quebec,female,College,Suburban,44573.0,Single,Nova,2021-12-06,,4700.42,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955652,Ontario,female,Bachelor,Rural,89546.0,Married,Nova,2021-12-06,,32104.7,Standard,True,0.1,241,55,50038.71,34991.5,0.6992886107575516,11,27,8,4,3,34,43,9,19,23,25,35,78,92,71
198485,Ontario,female,College,Urban,19740.8,Married,Star,2021-12-06,,2355.28,Standard,True,0.1,186,25,36975.9,9590.0,0.2593581224527327,12,15,11,31,21,6,9,6,0,6,20,49,45,54,87
483969,Ontario,male,College,Rural,40140.8,Divorced,Star,2021-12-06,,2557.09,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248664,Quebec,female,Bachelor,Rural,45329.0,Married,Star,2021-12-06,,4954.29,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553944,Ontario,female,Bachelor,Urban,21171.0,Divorced,Star,2021-12-06,,5605.38,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127052,Ontario,female,Bachelor,Rural,66620.0,Married,Star,2021-12-06,,5619.85,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203245,British Columbia,male,Bachelor,Suburban,25048.0,Married,Star,2021-12-06,,13406.92,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797391,British Columbia,male,Doctor,Suburban,29981.0,Divorced,Aurora,2021-12-05,,5421.05,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613709,Ontario,female,College,Suburban,59423.8,Single,Aurora,2021-12-05,,5770.68,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862543,Alberta,female,Bachelor,Rural,65706.0,Married,Nova,2021-12-05,,7380.98,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423844,Ontario,female,Bachelor,Rural,58971.0,Divorced,Nova,2021-12-05,,11072.03,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429448,Manitoba,male,College,Rural,49093.2,Married,Star,2021-12-05,,4900.34,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374113,British Columbia,female,Bachelor,Urban,60861.0,Married,Star,2021-12-05,,5216.91,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211755,Ontario,female,Bachelor,Urban,57134.0,Married,Star,2021-12-05,,7285.1,Standard,True,0.1,155,38,33248.89,33248.89,1.0,13,19,37,33,14,9,21,2,0,0,4,3,42,51,62
780389,British Columbia,male,Bachelor,Urban,25381.0,Single,Star,2021-12-05,,8200.79,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757127,Quebec,female,Bachelor,Urban,83208.0,Married,Aurora,2021-12-04,,5459.22,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229075,British Columbia,male,Bachelor,Rural,22985.0,Married,Nova,2021-12-04,,3065.37,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155763,Ontario,female,Bachelor,Urban,96306.0,Divorced,Nova,2021-12-04,,7519.13,Standard,True,0.1,170,21,34905.93,4688.0,0.13430382745854358,6,23,31,7,12,31,0,0,1,32,1,26,50,60,60
110001,Manitoba,male,Bachelor,Suburban,68144.0,Married,Nova,2021-12-04,,8173.5,Standard,True,0.1,167,44,35258.21,15946.7,0.4522833121704137,11,18,20,16,0,17,9,0,24,24,9,19,56,68,43
760077,Ontario,female,Bachelor,Urban,25998.0,Married,Nova,2021-12-04,,8382.48,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162496,British Columbia,female,Bachelor,Urban,47297.0,Married,Nova,2021-12-04,,8840.19,Standard,True,0.1,183,37,38003.26,5266.0,0.13856705977329312,4,10,15,9,28,7,12,18,4,22,11,43,53,63,67
385747,Manitoba,female,Bachelor,Urban,76381.0,Married,Nova,2021-12-04,,9337.9,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891105,Saskatchewan,female,Bachelor,Rural,36898.0,Married,Nova,2021-12-04,,13246.57,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920102,British Columbia,female,High School or Below,Suburban,25965.0,Divorced,Star,2021-12-04,,2491.26,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367006,Ontario,male,College,Urban,63682.8,Married,Star,2021-12-04,,17288.55,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927165,Ontario,female,Doctor,Rural,26628.0,Married,Aurora,2021-12-03,,6656.15,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129372,British Columbia,female,College,Suburban,52407.6,Married,Aurora,2021-12-03,,7200.66,Standard,True,0.1,265,79,54444.12,41014.8,0.7533375505013213,26,20,15,34,22,35,24,32,25,14,13,5,91,108,66
851845,British Columbia,male,College,Urban,66160.8,Married,Aurora,2021-12-03,,7589.63,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500437,Nova Scotia,male,College,Urban,48165.4,Married,Aurora,2021-12-03,,8522.76,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790940,British Columbia,female,Bachelor,Urban,48315.0,Divorced,Nova,2021-12-03,,8404.4,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175191,Quebec,female,Bachelor,Suburban,39786.0,Married,Star,2021-12-03,,7255.58,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445418,British Columbia,male,High School or Below,Rural,19013.0,Married,Nova,2021-12-02,,3649.66,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137944,Newfoundland,female,Bachelor,Suburban,60596.0,Married,Nova,2021-12-02,,5517.2,Standard,True,0.1,139,45,27132.8,12888.3,0.47500810826748435,1,7,31,14,8,7,13,7,7,15,20,9,38,47,54
963921,Ontario,female,Bachelor,Rural,24409.0,Married,Star,2021-12-02,,2427.77,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103043,Ontario,male,Bachelor,Rural,90213.0,Married,Star,2021-12-02,,3351.21,Standard,True,0.1,216,45,53387.01,6775.4,0.12691102198830764,24,17,17,5,20,42,15,25,21,8,19,3,74,86,56
435777,British Columbia,male,College,Urban,49751.8,Single,Star,2021-12-02,,7432.3,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947876,Ontario,male,Bachelor,Suburban,94656.0,Married,Star,2021-12-01,,4479.02,Standard,True,0.1,243,28,51787.22,11606.0,0.22410934589653586,22,20,1,0,32,7,19,34,31,22,22,33,87,104,52
823212,Quebec,male,Bachelor,Urban,23006.0,Married,Nova,2021-12-01,,4448.64,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924736,British Columbia,female,Doctor,Suburban,23604.0,Married,Nova,2021-12-01,,4804.51,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795174,Alberta,male,Doctor,Rural,23712.0,Single,Nova,2021-12-01,,6183.11,Standard,True,0.1,140,13,32258.55,8304.9,0.2574480254072176,20,5,0,18,29,35,4,7,10,2,10,0,42,49,49
862097,Quebec,male,College,Urban,60147.0,Single,Nova,2021-12-01,,11572.1,Standard,True,0.1,200,58,43867.5,0.0,0.0,24,0,19,24,9,43,14,9,25,11,22,0,56,66,78
832810,Nova Scotia,male,Bachelor,Rural,43278.0,Married,Star,2021-12-01,,2721.59,Standard,True,0.1,16,0,233.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16
169950,Quebec,female,Bachelor,Rural,89781.0,Single,Star,2021-12-01,,5210.35,Standard,True,0.1,1,0,1379.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
450979,Quebec,male,College,Suburban,62703.2,Divorced,Star,2021-11-30,,4541.26,Standard,True,0.1,162,29,40097.13,2235.0,0.055739650194415416,22,5,30,8,11,0,23,0,0,30,4,29,45,55,62
523210,British Columbia,female,Bachelor,Suburban,56446.0,Married,Aurora,2021-11-30,,9118.15,Standard,True,0.1,223,55,39572.01,13717.4,0.34664400418376523,3,7,30,25,16,35,3,17,26,37,12,12,57,69,97
296141,Quebec,male,Doctor,Urban,14533.0,Single,Aurora,2021-11-30,,11172.5,Standard,True,0.1,5,2,3257.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
469702,Ontario,female,Bachelor,Rural,71731.0,Single,Aurora,2021-11-30,,15656.03,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168727,British Columbia,female,Bachelor,Suburban,92921.0,Married,Nova,2021-11-30,,4526.95,Standard,True,0.1,11,0,587.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
424451,Ontario,female,College,Suburban,68547.0,Single,Nova,2021-11-30,,4529.98,Standard,True,0.1,10,4,504.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
656487,Alberta,male,Bachelor,Suburban,93870.0,Divorced,Nova,2021-11-30,,5473.16,Standard,True,0.1,202,33,50485.43,0.0,0.0,8,0,12,10,15,0,39,32,28,5,21,32,49,58,95
625599,Quebec,female,Bachelor,Urban,28137.0,Married,Star,2021-11-30,,2585.21,Standard,True,0.1,172,63,35117.27,7820.0,0.22268245794732908,15,22,0,9,13,15,5,15,29,19,17,13,45,53,74
503025,New Brunswick,female,High School or Below,Urban,17576.0,Married,Star,2021-11-30,,2722.21,Standard,True,0.1,124,25,40995.71,5515.7,0.1345433461208502,5,3,20,21,1,18,11,15,0,17,13,0,43,53,28
447275,Alberta,male,Bachelor,Rural,26173.0,Single,Star,2021-11-30,,5116.62,Standard,True,0.1,236,15,47775.54,0.0,0.0,20,9,0,22,35,32,0,44,19,11,16,28,72,84,80
516791,Quebec,female,Doctor,Rural,20169.0,Married,Star,2021-11-30,,8084.33,Standard,True,0.1,167,39,34063.15,4090.0,0.12007110323032368,18,18,26,14,19,7,18,16,13,17,0,1,42,51,74
474027,Ontario,female,Bachelor,Rural,79090.0,Married,Star,2021-11-30,,8609.16,Standard,True,0.1,10,0,1198.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
179707,Quebec,male,College,Urban,61257.2,Divorced,Star,2021-11-30,,17497.52,Standard,True,0.1,14,6,433.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14
976834,New Brunswick,female,Bachelor,Suburban,40506.0,Married,Nova,2021-11-29,,2769.25,Standard,True,0.1,11,1,2415.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
349695,British Columbia,female,Bachelor,Rural,70277.0,Married,Nova,2021-11-29,,3223.33,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147408,British Columbia,male,Bachelor,Rural,62447.0,Single,Nova,2021-11-29,,5807.66,Standard,True,0.1,9,3,312.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
775678,Saskatchewan,female,Bachelor,Urban,23179.0,Divorced,Nova,2021-11-29,,7179.23,Standard,True,0.1,11,2,704.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
475700,Ontario,female,College,Rural,41271.2,Married,Nova,2021-11-29,,9709.75,Standard,True,0.1,229,33,55093.21,9421.0,0.17100110884807765,30,12,2,3,14,47,39,34,15,22,0,11,74,87,68
172284,Ontario,female,Master,Rural,18608.0,Divorced,Star,2021-11-29,,2538.63,Standard,True,0.1,11,3,1796.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
573475,Alberta,male,Bachelor,Urban,64801.0,Married,Star,2021-11-29,,7582.11,Standard,True,0.1,206,65,47124.54,12168.8,0.25822639329742,3,11,30,29,15,52,31,7,5,12,11,0,60,69,77
525202,Yukon,female,Bachelor,Urban,21723.0,Single,Star,2021-11-29,,7894.5,Standard,True,0.1,11,0,2550.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
739767,Alberta,female,Bachelor,Urban,83210.0,Divorced,Star,2021-11-29,,8733.53,Standard,True,0.1,4,4,1817.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
371148,Nova Scotia,female,College,Rural,37795.4,Single,Star,2021-11-29,,29297.33,Standard,True,0.1,7,0,925.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
561092,Quebec,male,High School or Below,Suburban,14665.0,Married,Star,2021-11-28,,4558.43,Standard,True,0.1,209,49,40824.56,16188.7,0.3965431593139032,0,5,21,3,27,53,16,1,6,16,27,34,70,82,57
593885,British Columbia,male,Bachelor,Rural,26811.0,Married,Aurora,2021-11-28,,5700.76,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345090,New Brunswick,female,Bachelor,Rural,48689.0,Married,Aurora,2021-11-28,,7783.78,Standard,True,0.1,15,1,2369.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15
439068,Quebec,male,Bachelor,Urban,42743.0,Married,Aurora,2021-11-28,,9061.95,Standard,True,0.1,11,2,2768.0,2768.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
521043,British Columbia,female,Bachelor,Rural,77311.0,Married,Aurora,2021-11-28,,21914.41,Standard,True,0.1,1,0,1536.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
436990,British Columbia,female,College,Suburban,76258.0,Single,Nova,2021-11-28,,4411.66,Standard,True,0.1,176,47,37735.340000000004,20582.7,0.5454489081057703,0,3,0,7,31,55,36,10,10,15,0,9,53,63,60
514493,Quebec,male,Master,Suburban,16997.0,Married,Star,2021-11-28,,2174.11,Standard,True,0.1,15,4,1222.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15
496830,Nova Scotia,female,Master,Suburban,25925.0,Married,Star,2021-11-28,,2594.91,Standard,True,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
